GTO_per_unit_vol,segment,sub_segment,Product_Set,Brand,Sub_Brand,Pack_Type,Tax,province,Discount_Total,Premium,Tier 1,Tier 2,RETURNABLE
294.1666666666667,Entertainment Led,Events,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,7.65,Limburg,12.09,0,0,1,1
265.0,Entertainment Led,Events,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,14.43,Limburg,21.68,0,0,1,1
349.6666666666667,Institutional,Institutional,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,1.28,Luxembourg,0.0,0,0,1,1
294.1666666666667,Institutional,Institutional,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,4.59,Luxembourg,7.25,0,0,1,1
254.28,Institutional,Institutional,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,24.05,Luxembourg,0.0,0,0,1,1
355.3071895424837,Food Led,Restaurant,OW_BOTTLE_CORONA_CORONA EXTRA,CORONA,CORONA EXTRA,BOTTLE,26.01,Liège,0.0,0,0,1,0
429.2405063291139,Food Led,Restaurant,OW_BOTTLE_CUBANISTO_CUBANISTO RUM,CUBANISTO,CUBANISTO RUM,BOTTLE,6.0,Liège,0.0,0,0,1,0
351.40000000000003,Food Led,Restaurant,OW_BOTTLE_GOOSE ISLAND_GOOSE ISLAND IPA,GOOSE ISLAND,GOOSE ISLAND IPA,BOTTLE,12.52,Liège,0.0,0,0,1,0
364.11552346570403,Food Led,Restaurant,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN JULIUS,HOEGAARDEN,HOEGAARDEN JULIUS,BOTTLE,20.79,Liège,42.91,0,0,1,1
338.3817204301075,Food Led,Restaurant,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,39.83,Liège,159.87,0,0,1,1
335.984126984127,Food Led,Restaurant,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,19.53,Liège,327.4,0,0,1,1
294.1587301587301,Food Led,Restaurant,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,32.06,Liège,81.24,0,0,1,1
377.3417721518988,Food Led,Restaurant,RETURNABLE_BOTTLE_KWAK_KWAK,KWAK,KWAK,BOTTLE,29.52,Liège,66.87,0,0,1,1
177.04641350210971,Food Led,Restaurant,RETURNABLE_BOTTLE_LEFFE_LEFFE,LEFFE,LEFFE,BOTTLE,6.04,Liège,10.62,0,0,1,1
488.10126582278485,Food Led,Restaurant,RETURNABLE_BOTTLE_LEFFE_LEFFE ROYALE,LEFFE,LEFFE ROYALE,BOTTLE,5.3,Liège,20.1,0,0,1,1
387.6551724137931,Food Led,Restaurant,RETURNABLE_BOTTLE_LEFFE_LEFFE RUBY,LEFFE,LEFFE RUBY,BOTTLE,25.65,Liège,79.3,0,0,1,1
363.9746968898261,Food Led,Restaurant,RETURNABLE_BOTTLE_LEFFE_LEFFE SANS ALCOOL/ALCOHOLVRIJ,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,9.78,Liège,182.38,0,0,1,1
451.77215189873414,Food Led,Restaurant,RETURNABLE_BOTTLE_LEFFE_LEFFE TRIPLE,LEFFE,LEFFE TRIPLE,BOTTLE,2.97,Liège,9.16,0,0,1,1
196.44444444444443,Food Led,Restaurant,RETURNABLE_BOTTLE_PIEDBOEUF_PIEDBOEUF FONCEE,PIEDBOEUF,PIEDBOEUF FONCEE,BOTTLE,17.07,Liège,168.43,0,0,1,1
417.2151898734177,Food Led,Restaurant,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,32.8,Liège,83.1,0,0,1,1
366.35,Food Led,Restaurant,RETURNABLE_KEG_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,KEG,24.05,Liège,77.57,0,0,1,1
289.7900302114803,Food Led,Restaurant,RETURNABLE_KEG_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,KEG,796.11,Liège,2466.97,0,0,1,1
302.775,Food Led,Restaurant,RETURNABLE_KEG_LEFFE_FLAVOURED ALCOHOLIC,LEFFE,FLAVOURED ALCOHOLIC,KEG,102.63,Liège,249.73,0,0,1,1
359.43529411764706,Food Led,Restaurant,RETURNABLE_KEG_SCOTCH CTS_SCOTCH CTS,SCOTCH CTS,SCOTCH CTS,KEG,436.11,Liège,1248.43,0,0,1,1
261.34,Food Led,Restaurant,RETURNABLE_KEG_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,4810.38,Liège,13155.15,0,0,1,1
370.6,Food Led,Restaurant,RETURNABLE_KEG_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,KEG,43.29,Liège,112.4,0,0,1,1
392.3550724637682,Food Led,Restaurant,RETURNABLE_PERFECTDRAFT_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,PERFECTDRAFT,369.6,Liège,1110.48,0,0,1,1
390.4199475065617,Food Led,Restaurant,RETURNABLE_PERFECTDRAFT_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,PERFECTDRAFT,255.1,Liège,762.69,0,0,1,1
325.7371794871795,Institutional,Institutional,OW_CAN_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,CAN,645.44,Brussels Capital Region,2025.85,0,0,0,0
294.16435185185185,Institutional,Institutional,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,110.02,Brussels Capital Region,412.2,0,0,0,1
453.3333333333333,Drink Led,Bar,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE EXTRA KRIEK,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,1.5,Limburg,6.61,0,0,1,1
449.6666666666667,Drink Led,Bar,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE KRIEK CLASSIQUE,BELLE VUE,BELLE VUE KRIEK CLASSIQUE,BOTTLE,4.58,Limburg,19.7,0,0,1,1
302.8333333333333,Drink Led,Bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,9.12,Limburg,25.44,0,0,1,1
347.0,Drink Led,Bar,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,4.03,Limburg,0.0,0,0,1,1
451.77215189873414,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE RITUEL 9?,LEFFE,LEFFE RITUEL 9?,BOTTLE,32.83,Limburg,87.8,0,0,1,1
388.1012658227848,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE RUBY,LEFFE,LEFFE RUBY,BOTTLE,4.66,Limburg,15.35,0,0,1,1
380.0,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE SANS ALCOOL/ALCOHOLVRIJ,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,3.26,Limburg,64.18,0,0,1,1
416.6533599467731,Drink Led,Bar,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,62.41,Limburg,191.08,0,0,1,1
254.27999999999997,Drink Led,Bar,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,456.99,Limburg,1069.2,0,0,1,1
368.73333333333335,Drink Led,Bar,RETURNABLE_KEG_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,KEG,153.92,Limburg,437.92,0,0,1,1
368.73333333333335,Drink Led,Bar,RETURNABLE_KEG_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,KEG,182.78,Limburg,520.03,0,0,1,1
294.0,Institutional,Institutional,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,1.52,Flemish Brabant,11.7,0,0,1,1
220.87574231376382,Institutional,Institutional,RETURNABLE_BOTTLE_PIEDBOEUF_PIEDBOEUF BLONDE,PIEDBOEUF,PIEDBOEUF BLONDE,BOTTLE,72.12,Flemish Brabant,2049.22,0,0,1,1
196.48148148148147,Institutional,Institutional,RETURNABLE_BOTTLE_PIEDBOEUF_PIEDBOEUF FONCEE,PIEDBOEUF,PIEDBOEUF FONCEE,BOTTLE,1.46,Flemish Brabant,35.96,0,0,1,1
503.9240506329114,Drink Led,Bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN GRAND CRU,HOEGAARDEN,HOEGAARDEN GRAND CRU,BOTTLE,2.97,Flemish Brabant,0.0,0,1,0,1
425.5696202531646,Drink Led,Bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN JULIUS,HOEGAARDEN,HOEGAARDEN JULIUS,BOTTLE,20.78,Flemish Brabant,3.45,0,1,0,1
302.8333333333333,Drink Led,Bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,9.16,Flemish Brabant,3.32,0,1,0,1
285.8333333333333,Drink Led,Bar,RETURNABLE_BOTTLE_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,BOTTLE,125.27,Flemish Brabant,64.17,0,1,0,1
267.96666666666664,Drink Led,Bar,RETURNABLE_KEG_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,21.66,Flemish Brabant,19.14,0,1,0,1
388.48347375243026,Institutional,Institutional,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,103.4,Flemish Brabant,262.87,0,0,1,1
388.63784665579124,Institutional,Institutional,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,82.18,Flemish Brabant,208.94,0,0,1,1
196.44444444444443,Institutional,Institutional,RETURNABLE_BOTTLE_PIEDBOEUF_PIEDBOEUF BLONDE,PIEDBOEUF,PIEDBOEUF BLONDE,BOTTLE,57.51,Flemish Brabant,669.46,0,0,1,1
196.44444444444446,Institutional,Institutional,RETURNABLE_BOTTLE_PIEDBOEUF_PIEDBOEUF FONCEE,PIEDBOEUF,PIEDBOEUF FONCEE,BOTTLE,158.94,Flemish Brabant,1849.51,0,0,1,1
285.8318181818182,Institutional,Institutional,RETURNABLE_BOTTLE_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,BOTTLE,168.04,Flemish Brabant,408.74,0,0,1,1
264.79611650485435,Institutional,Institutional,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,52.42,Antwerp,0.0,0,1,0,1
302.8333333333333,Institutional,Institutional,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,10.64,West Flanders,60.9,0,1,0,1
347.0,Institutional,Institutional,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,2.48,West Flanders,83.84,0,1,0,1
294.16666666666663,Institutional,Institutional,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,90.16,West Flanders,476.01,0,1,0,1
388.3855872718765,Institutional,Institutional,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,71.59,West Flanders,358.37,0,1,0,1
388.76242095754293,Institutional,Institutional,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,37.11,West Flanders,199.79,0,1,0,1
220.8840413318025,Institutional,Institutional,RETURNABLE_BOTTLE_PIEDBOEUF_PIEDBOEUF BLONDE,PIEDBOEUF,PIEDBOEUF BLONDE,BOTTLE,9.46,West Flanders,220.48,0,1,0,1
220.8989598811293,Institutional,Institutional,RETURNABLE_BOTTLE_PIEDBOEUF_PIEDBOEUF FONCEE,PIEDBOEUF,PIEDBOEUF FONCEE,BOTTLE,7.31,West Flanders,147.16,0,1,0,1
349.6666666666667,Food Led,Restaurant,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,1.28,Luxembourg,3.35,1,0,1,1
302.8333333333333,Food Led,Restaurant,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,4.56,Luxembourg,8.49,1,0,1,1
347.00000000000006,Food Led,Restaurant,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,2.17,Luxembourg,17.44,1,0,1,1
387.88643533123025,Food Led,Restaurant,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,10.61,Luxembourg,14.32,1,0,1,1
418.09725158562367,Food Led,Restaurant,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,19.66,Luxembourg,30.23,1,0,1,1
366.35,Food Led,Restaurant,RETURNABLE_KEG_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,KEG,12.03,Luxembourg,27.7,1,0,1,1
265.0,Food Led,Restaurant,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,110.63,Luxembourg,221.69,1,0,1,1
386.8,Food Led,Restaurant,RETURNABLE_KEG_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,KEG,44.89,Luxembourg,99.33,1,0,1,1
453.3333333333333,Food Led,Restaurant,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE EXTRA KRIEK,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,13.68,Antwerp,66.71,0,0,1,1
302.83333333333337,Food Led,Restaurant,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,3.04,Antwerp,10.12,0,0,1,1
347.0,Food Led,Restaurant,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,1.86,Antwerp,35.94,0,0,1,1
488.10126582278485,Food Led,Restaurant,RETURNABLE_BOTTLE_LEFFE_LEFFE ROYALE,LEFFE,LEFFE ROYALE,BOTTLE,5.3,Antwerp,21.94,0,0,1,1
285.83333333333337,Food Led,Restaurant,RETURNABLE_BOTTLE_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,BOTTLE,4.58,Antwerp,13.12,0,0,1,1
417.2151898734177,Food Led,Restaurant,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,16.4,Antwerp,41.4,0,0,1,1
386.79999999999995,Food Led,Restaurant,RETURNABLE_KEG_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,KEG,51.28,Antwerp,175.34,0,0,1,1
274.09999999999997,Food Led,Restaurant,RETURNABLE_KEG_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,153.92,Antwerp,520.01,0,0,1,1
302.8333333333333,Institutional,Institutional,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,7.64,Brussels Capital Region,48.95,0,0,0,1
294.16246498599446,Institutional,Institutional,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,363.65,Brussels Capital Region,3113.8,0,0,0,1
389.15611814345993,Institutional,Institutional,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,7.95,Brussels Capital Region,47.68,0,0,0,1
256.0,Institutional,Institutional,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,19.25,Brussels Capital Region,130.18,0,0,0,1
328.00000000000006,Entertainment Led,Recreational,"RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN ROSE 0,0",HOEGAARDEN,"HOEGAARDEN ROSE 0,0",BOTTLE,1.55,Hainaut,24.21,0,0,1,1
349.6666666666667,Entertainment Led,Recreational,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,10.28,Hainaut,39.38,0,0,1,1
347.0,Entertainment Led,Recreational,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,3.41,Hainaut,51.29,0,0,1,1
294.16666666666663,Entertainment Led,Recreational,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,3.06,Hainaut,8.06,0,0,1,1
265.54430379746833,Entertainment Led,Recreational,RETURNABLE_BOTTLE_LEFFE_LEFFE,LEFFE,LEFFE,BOTTLE,10.07,Hainaut,18.96,0,0,1,1
388.76242095754293,Entertainment Led,Recreational,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,37.11,Hainaut,98.32,0,0,1,1
389.113924050633,Entertainment Led,Recreational,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,18.55,Hainaut,49.16,0,0,1,1
378.801261829653,Entertainment Led,Recreational,RETURNABLE_BOTTLE_LEFFE_LEFFE SANS ALCOOL/ALCOHOLVRIJ,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,1.64,Hainaut,29.61,0,0,1,1
366.35,Entertainment Led,Recreational,RETURNABLE_KEG_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,KEG,92.22,Hainaut,304.75,0,0,1,1
254.28,Entertainment Led,Recreational,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,733.58,Hainaut,1404.42,0,0,1,1
370.02380952380946,Entertainment Led,Recreational,RETURNABLE_KEG_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,KEG,269.36,Hainaut,567.77,0,0,1,1
349.6666666666667,Entertainment Led,Recreational,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,30.87,Liège,141.82,0,0,1,1
302.8333333333333,Entertainment Led,Recreational,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,10.66,Liège,14.23,0,0,1,1
347.0,Entertainment Led,Recreational,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,2.48,Liège,49.22,0,0,1,1
294.15714285714284,Entertainment Led,Recreational,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,53.46,Liège,149.94,0,0,1,1
388.84047786366835,Entertainment Led,Recreational,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,47.71,Liège,148.39,0,0,1,1
388.66666666666663,Entertainment Led,Recreational,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,29.16,Liège,92.71,0,0,1,1
388.1012658227848,Entertainment Led,Recreational,RETURNABLE_BOTTLE_LEFFE_LEFFE RUBY,LEFFE,LEFFE RUBY,BOTTLE,4.66,Liège,17.0,0,0,1,1
430.50000000000006,Entertainment Led,Recreational,RETURNABLE_BOTTLE_SCOTCH CTS_SCOTCH CTS,SCOTCH CTS,SCOTCH CTS,BOTTLE,10.0,Liège,35.75,0,0,1,1
417.2151898734177,Entertainment Led,Recreational,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,52.51,Liège,137.39,0,0,1,1
257.8713692946058,Entertainment Led,Recreational,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,579.67,Liège,1627.07,0,0,1,1
308.25,Drink Led,Bar,RETURNABLE_KEG_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,KEG,38.48,West Flanders,0.0,0,0,1,1
254.3225609756098,Drink Led,Bar,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,788.89,West Flanders,0.0,0,0,1,1
370.88607594936707,Food Led,Hybrid,OW_BOTTLE_GINETTE_GINETTE BLONDE,GINETTE,GINETTE BLONDE,BOTTLE,2.68,Hainaut,6.15,0,0,1,0
408.3720930232558,Food Led,Hybrid,OW_BOTTLE_GOOSE ISLAND_GOOSE ISLAND IPA,GOOSE ISLAND,GOOSE ISLAND IPA,BOTTLE,8.95,Hainaut,17.65,0,0,1,0
526.8354430379748,Food Led,Hybrid,OW_CAN_LEFFE_LEFFE SANS ALCOOL/ALCOHOLVRIJ,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,CAN,3.23,Hainaut,7.46,0,0,1,0
453.3333333333333,Food Led,Hybrid,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE EXTRA KRIEK,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,3.04,Hainaut,26.08,0,0,1,1
449.6666666666667,Food Led,Hybrid,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE KRIEK CLASSIQUE,BELLE VUE,BELLE VUE KRIEK CLASSIQUE,BOTTLE,4.56,Hainaut,38.85,0,0,1,1
503.5443037974684,Food Led,Hybrid,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN FORBIDDEN FRUIT,HOEGAARDEN,HOEGAARDEN FORBIDDEN FRUIT,BOTTLE,5.94,Hainaut,7.46,0,0,1,1
302.6666666666667,Food Led,Hybrid,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,6.08,Hainaut,39.04,0,0,1,1
347.0,Food Led,Hybrid,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,0.93,Hainaut,29.48,0,0,1,1
488.2278481012658,Food Led,Hybrid,RETURNABLE_BOTTLE_LEFFE_LEFFE ROYALE CASCADE IPA,LEFFE,LEFFE ROYALE CASCADE IPA,BOTTLE,5.3,Hainaut,37.5,0,0,1,1
285.75,Food Led,Hybrid,RETURNABLE_BOTTLE_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,BOTTLE,3.06,Hainaut,15.65,0,0,1,1
417.14703018500484,Food Led,Hybrid,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,42.67,Hainaut,139.78,0,0,1,1
745.5307692307692,Food Led,Hybrid,RETURNABLE_KEG_LEFFE_FLAVOURED ALCOHOLIC,LEFFE,FLAVOURED ALCOHOLIC,KEG,166.72,Hainaut,854.28,0,0,1,1
386.8030303030303,Food Led,Hybrid,RETURNABLE_KEG_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,KEG,423.31,Hainaut,2285.38,0,0,1,1
428.54999999999995,Food Led,Hybrid,RETURNABLE_KEG_LEFFE_LEFFE ROYALE CASCADE IPA,LEFFE,LEFFE ROYALE CASCADE IPA,KEG,12.83,Hainaut,79.62,0,0,1,1
414.46000000000004,Food Led,Hybrid,RETURNABLE_KEG_LEFFE_LEFFE RUBY,LEFFE,LEFFE RUBY,KEG,84.17,Hainaut,585.58,0,0,1,1
274.1358024691358,Food Led,Hybrid,RETURNABLE_KEG_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,389.61,Hainaut,2236.85,0,0,1,1
315.6962025316456,Drink Led,Beer bar,"OW_CAN_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",CAN,1.08,Luxembourg,8.83,0,0,1,0
300.0612182430364,Drink Led,Beer bar,OW_CAN_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,CAN,110.77,Luxembourg,331.79,0,0,1,0
453.25,Drink Led,Beer bar,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE EXTRA KRIEK,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,3.06,Luxembourg,23.06,0,0,1,1
449.6666666666667,Drink Led,Beer bar,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE KRIEK CLASSIQUE,BELLE VUE,BELLE VUE KRIEK CLASSIQUE,BOTTLE,-3.06,Luxembourg,-22.88,0,0,1,1
342.6666666666667,Drink Led,Beer bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN BEATRIX,HOEGAARDEN,HOEGAARDEN BEATRIX,BOTTLE,3.13,Luxembourg,27.19,0,0,1,1
349.6666666666667,Drink Led,Beer bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,1.3,Luxembourg,9.14,0,0,1,1
302.8333333333333,Drink Led,Beer bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,4.58,Luxembourg,23.75,0,0,1,1
342.6666666666667,Drink Led,Beer bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN YELLOW,HOEGAARDEN,HOEGAARDEN YELLOW,BOTTLE,3.13,Luxembourg,27.19,0,0,1,1
347.0,Drink Led,Beer bar,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,1.24,Luxembourg,37.85,0,0,1,1
294.1666666666667,Drink Led,Beer bar,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,29.04,Luxembourg,146.46,0,0,1,1
388.1313131313131,Drink Led,Beer bar,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,26.52,Luxembourg,129.01,0,0,1,1
389.11392405063293,Drink Led,Beer bar,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,7.95,Luxembourg,38.7,0,0,1,1
380.0,Drink Led,Beer bar,RETURNABLE_BOTTLE_LEFFE_LEFFE SANS ALCOOL/ALCOHOLVRIJ,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,0.41,Luxembourg,13.51,0,0,1,1
